Lead_ID,Acquisition_Channel,Current_Stage,Annual_Contract_Value_USD,Creation_Date,Days_to_Close,Close_Date
11814,Inbound,Legal Review,23892.04,2025-07-08,,
11830,Inbound,Legal Review,29038.3,2025-02-02,,
11902,Inbound,Legal Review,22712.75,2025-03-08,,
11910,Inbound,Legal Review,30390.0,2025-06-01,,
11961,Inbound,Legal Review,24286.58,2025-09-29,,
11971,Inbound,Legal Review,18340.67,2025-10-28,,
12002,Inbound,Legal Review,22958.52,2025-07-20,,
12026,Inbound,Legal Review,26476.04,2025-01-24,,
12047,Inbound,Legal Review,27472.31,2025-12-31,,
12050,Inbound,Legal Review,25026.37,2025-06-25,,
12067,Inbound,Legal Review,24153.62,2025-04-12,,
12073,Inbound,Legal Review,22408.06,2025-06-26,,
12132,Inbound,Legal Review,25770.25,2025-06-21,,
12250,Inbound,Legal Review,28928.33,2025-01-30,,
12282,Inbound,Legal Review,27196.24,2025-10-21,,
12306,Inbound,Legal Review,22202.89,2025-08-04,,
12307,Inbound,Legal Review,18142.67,2025-11-13,,
12330,Inbound,Legal Review,26792.61,2025-07-17,,
12360,Inbound,Legal Review,30031.35,2025-11-04,,
12363,Inbound,Legal Review,27025.41,2025-04-29,,
12419,Inbound,Legal Review,27059.7,2025-02-01,,
12466,Inbound,Legal Review,24686.92,2025-06-27,,
12687,Inbound,Legal Review,24940.24,2025-09-09,,
12820,Inbound,Legal Review,30751.78,2025-11-17,,
12830,Inbound,Legal Review,21614.23,2025-11-01,,
12862,Inbound,Legal Review,24694.04,2025-11-21,,
12880,Inbound,Legal Review,15000.0,2025-04-02,,
12885,Inbound,Legal Review,25488.39,2025-10-16,,
12900,Inbound,Legal Review,22439.8,2025-12-19,,
12915,Inbound,Legal Review,19380.98,2025-10-02,,
12994,Inbound,Legal Review,20705.94,2025-08-05,,
12997,Inbound,Legal Review,26117.94,2025-06-10,,
12999,Inbound,Legal Review,29628.21,2025-11-08,,
10001,Inbound,Negotiation & ROI,21861.64,2025-01-27,,
10005,Inbound,Negotiation & ROI,22627.35,2025-05-17,,
10015,Inbound,Negotiation & ROI,25415.94,2025-11-12,,
10023,Inbound,Negotiation & ROI,23395.73,2025-07-20,,
10030,Inbound,Negotiation & ROI,27006.52,2025-10-08,,
10057,Inbound,Negotiation & ROI,18729.09,2025-12-15,,
10064,Inbound,Negotiation & ROI,21207.98,2025-06-21,,
10065,Inbound,Negotiation & ROI,26458.55,2025-01-16,,
10072,Inbound,Negotiation & ROI,22876.27,2025-01-05,,
10084,Inbound,Negotiation & ROI,24256.74,2025-03-20,,
10086,Inbound,Negotiation & ROI,22376.69,2025-06-23,,
10109,Inbound,Negotiation & ROI,22580.87,2025-05-10,,
10110,Inbound,Negotiation & ROI,25227.08,2025-05-07,,
10111,Inbound,Negotiation & ROI,27056.77,2025-12-31,,
10136,Inbound,Negotiation & ROI,24891.01,2025-07-13,,
10156,Inbound,Negotiation & ROI,29828.56,2025-10-11,,
10180,Inbound,Negotiation & ROI,28975.83,2025-03-25,,
10210,Inbound,Negotiation & ROI,24383.12,2025-02-17,,
10214,Inbound,Negotiation & ROI,28120.19,2025-12-25,,
10240,Inbound,Negotiation & ROI,24756.86,2025-11-02,,
10244,Inbound,Negotiation & ROI,20878.5,2025-06-28,,
10269,Inbound,Negotiation & ROI,23728.72,2025-01-15,,
10270,Inbound,Negotiation & ROI,23639.76,2025-08-19,,
10312,Inbound,Negotiation & ROI,22561.53,2025-11-25,,
10324,Inbound,Negotiation & ROI,21635.41,2025-09-24,,
10330,Inbound,Negotiation & ROI,28140.74,2025-09-02,,
10331,Inbound,Negotiation & ROI,23994.27,2025-01-21,,
10340,Inbound,Negotiation & ROI,24340.99,2025-12-27,,
10343,Inbound,Negotiation & ROI,25602.54,2025-08-07,,
10357,Inbound,Negotiation & ROI,25253.56,2025-08-25,,
10366,Inbound,Negotiation & ROI,21634.75,2025-12-12,,
10370,Inbound,Negotiation & ROI,26505.06,2025-07-06,,
10372,Inbound,Negotiation & ROI,25234.35,2025-07-19,,
10380,Inbound,Negotiation & ROI,32618.14,2025-06-28,,
10388,Inbound,Negotiation & ROI,27450.51,2025-04-19,,
10418,Inbound,Negotiation & ROI,25976.73,2025-08-16,,
10430,Inbound,Negotiation & ROI,18776.08,2025-04-05,,
10431,Inbound,Negotiation & ROI,24724.13,2025-05-22,,
10449,Inbound,Negotiation & ROI,25655.98,2025-02-18,,
10459,Inbound,Negotiation & ROI,23093.77,2025-05-28,,
10460,Inbound,Negotiation & ROI,24876.12,2025-12-08,,
10473,Inbound,Negotiation & ROI,32145.14,2025-05-01,,
10567,Inbound,Negotiation & ROI,27088.97,2025-02-08,,
10593,Inbound,Negotiation & ROI,25595.18,2025-04-09,,
10594,Inbound,Negotiation & ROI,24972.45,2025-04-14,,
10598,Inbound,Negotiation & ROI,19759.31,2025-09-01,,
10600,Inbound,Negotiation & ROI,24235.16,2025-03-13,,
10602,Inbound,Negotiation & ROI,28579.93,2025-12-02,,
10611,Inbound,Negotiation & ROI,19894.29,2025-08-10,,
10617,Inbound,Negotiation & ROI,19003.33,2025-08-17,,
10621,Inbound,Negotiation & ROI,25502.71,2025-04-24,,
10665,Inbound,Negotiation & ROI,25718.88,2025-11-18,,
10702,Inbound,Negotiation & ROI,23964.56,2025-12-27,,
10730,Inbound,Negotiation & ROI,26978.95,2025-09-24,,
10737,Inbound,Negotiation & ROI,24019.98,2025-01-28,,
10740,Inbound,Negotiation & ROI,26145.2,2025-09-20,,
10747,Inbound,Negotiation & ROI,23553.06,2025-11-18,,
10754,Inbound,Negotiation & ROI,27235.45,2025-01-13,,
10853,Inbound,Negotiation & ROI,28502.53,2025-06-03,,
10855,Inbound,Negotiation & ROI,23066.98,2025-09-15,,
10868,Inbound,Negotiation & ROI,26376.98,2025-07-07,,
10879,Inbound,Negotiation & ROI,26978.59,2025-06-18,,
10888,Inbound,Negotiation & ROI,24538.28,2025-08-29,,
10909,Inbound,Negotiation & ROI,27359.22,2025-01-28,,
10927,Inbound,Negotiation & ROI,29135.4,2025-09-17,,
10947,Inbound,Negotiation & ROI,26079.22,2025-12-20,,
10961,Inbound,Negotiation & ROI,25994.94,2025-08-10,,
10964,Inbound,Negotiation & ROI,26571.88,2025-11-06,,
11001,Inbound,Negotiation & ROI,28068.52,2025-03-10,,
11009,Inbound,Negotiation & ROI,26015.07,2025-06-03,,
11031,Inbound,Negotiation & ROI,22056.02,2025-11-25,,
11039,Inbound,Negotiation & ROI,30665.31,2025-10-08,,
11040,Inbound,Negotiation & ROI,24507.27,2025-01-26,,
11048,Inbound,Negotiation & ROI,27093.92,2025-03-10,,
11069,Inbound,Negotiation & ROI,25885.7,2025-08-01,,
11072,Inbound,Negotiation & ROI,30456.7,2025-03-01,,
11073,Inbound,Negotiation & ROI,28531.55,2025-10-21,,
11074,Inbound,Negotiation & ROI,25410.24,2025-12-26,,
11088,Inbound,Negotiation & ROI,24204.29,2025-04-23,,
11101,Inbound,Negotiation & ROI,21690.45,2025-01-27,,
11106,Inbound,Negotiation & ROI,29333.24,2025-12-18,,
11110,Inbound,Negotiation & ROI,21410.33,2025-12-17,,
11127,Inbound,Negotiation & ROI,24097.06,2025-10-29,,
11133,Inbound,Negotiation & ROI,23299.88,2025-02-17,,
11134,Inbound,Negotiation & ROI,23200.54,2025-07-17,,
11160,Inbound,Negotiation & ROI,27146.48,2025-02-27,,
11165,Inbound,Negotiation & ROI,20286.54,2025-02-19,,
11182,Inbound,Negotiation & ROI,26218.17,2025-11-04,,
11188,Inbound,Negotiation & ROI,21702.87,2025-01-18,,
11189,Inbound,Negotiation & ROI,28756.85,2025-12-11,,
11195,Inbound,Negotiation & ROI,27017.17,2025-07-27,,
11200,Inbound,Negotiation & ROI,22611.81,2025-12-08,,
11222,Inbound,Negotiation & ROI,27428.78,2025-11-17,,
11228,Inbound,Negotiation & ROI,31161.46,2025-01-28,,
11232,Inbound,Negotiation & ROI,20873.47,2025-02-10,,
11265,Inbound,Negotiation & ROI,28457.94,2025-03-12,,
11267,Inbound,Negotiation & ROI,26403.85,2025-07-21,,
11276,Inbound,Negotiation & ROI,20243.12,2025-12-15,,
11285,Inbound,Negotiation & ROI,31535.69,2025-10-27,,
11288,Inbound,Negotiation & ROI,27891.78,2025-10-08,,
11321,Inbound,Negotiation & ROI,23910.61,2025-09-14,,
11348,Inbound,Negotiation & ROI,29009.97,2025-04-16,,
11350,Inbound,Negotiation & ROI,25960.65,2025-10-03,,
11359,Inbound,Negotiation & ROI,27236.08,2025-10-16,,
11362,Inbound,Negotiation & ROI,22386.42,2025-05-24,,
11366,Inbound,Negotiation & ROI,25262.42,2025-09-26,,
11386,Inbound,Negotiation & ROI,22489.06,2025-05-29,,
11393,Inbound,Negotiation & ROI,29591.0,2025-10-13,,
11413,Inbound,Negotiation & ROI,26772.23,2025-02-28,,
11414,Inbound,Negotiation & ROI,24339.66,2025-08-12,,
11423,Inbound,Negotiation & ROI,27173.78,2025-09-19,,
11475,Inbound,Negotiation & ROI,23801.6,2025-12-02,,
11484,Inbound,Negotiation & ROI,20075.86,2025-07-22,,
11492,Inbound,Negotiation & ROI,30639.62,2025-01-04,,
11493,Inbound,Negotiation & ROI,26562.27,2025-01-18,,
11514,Inbound,Negotiation & ROI,26493.36,2025-09-22,,
11515,Inbound,Negotiation & ROI,26612.24,2025-08-27,,
11524,Inbound,Negotiation & ROI,18384.12,2025-05-02,,
11536,Inbound,Negotiation & ROI,27906.31,2025-09-27,,
11549,Inbound,Negotiation & ROI,25340.37,2025-02-05,,
11556,Inbound,Negotiation & ROI,27096.45,2025-07-23,,
11572,Inbound,Negotiation & ROI,28383.06,2025-03-24,,
11629,Inbound,Negotiation & ROI,27695.08,2025-09-09,,
11638,Inbound,Negotiation & ROI,23719.59,2025-01-31,,
11647,Inbound,Negotiation & ROI,27719.63,2025-08-18,,
11669,Inbound,Negotiation & ROI,25990.34,2025-11-27,,
11679,Inbound,Negotiation & ROI,26318.46,2025-12-14,,
11703,Inbound,Negotiation & ROI,25405.57,2025-01-28,,
11717,Inbound,Negotiation & ROI,18241.62,2025-11-28,,
11753,Inbound,Negotiation & ROI,27109.42,2025-12-01,,
11800,Inbound,Negotiation & ROI,26380.13,2025-10-09,,
11827,Inbound,Negotiation & ROI,27055.87,2025-01-18,,
11869,Inbound,Negotiation & ROI,21131.56,2025-06-23,,
11888,Inbound,Negotiation & ROI,24324.21,2025-01-08,,
11985,Inbound,Negotiation & ROI,28145.2,2025-12-03,,
11992,Inbound,Negotiation & ROI,17521.57,2025-07-02,,
11994,Inbound,Negotiation & ROI,28591.5,2025-01-10,,
12000,Inbound,Negotiation & ROI,22348.39,2025-04-28,,
12014,Inbound,Negotiation & ROI,22233.43,2025-07-20,,
12019,Inbound,Negotiation & ROI,27682.7,2025-07-17,,
12037,Inbound,Negotiation & ROI,29951.72,2025-07-17,,
12044,Inbound,Negotiation & ROI,27466.2,2025-06-11,,
12077,Inbound,Negotiation & ROI,23873.1,2025-07-14,,
12103,Inbound,Negotiation & ROI,26157.91,2025-09-02,,
12113,Inbound,Negotiation & ROI,32323.67,2025-01-30,,
12116,Inbound,Negotiation & ROI,26428.72,2025-10-02,,
12131,Inbound,Negotiation & ROI,30800.08,2025-05-24,,
12137,Inbound,Negotiation & ROI,23420.33,2025-10-18,,
12139,Inbound,Negotiation & ROI,26227.19,2025-01-07,,
12155,Inbound,Negotiation & ROI,20571.21,2025-07-26,,
12172,Inbound,Negotiation & ROI,23601.43,2025-03-06,,
12216,Inbound,Negotiation & ROI,27694.35,2025-08-31,,
12227,Inbound,Negotiation & ROI,33000.72,2025-12-19,,
12230,Inbound,Negotiation & ROI,25696.28,2025-06-27,,
12238,Inbound,Negotiation & ROI,27479.21,2025-09-23,,
12298,Inbound,Negotiation & ROI,25967.51,2025-09-15,,
12338,Inbound,Negotiation & ROI,18757.78,2025-10-24,,
12350,Inbound,Negotiation & ROI,28730.41,2025-12-21,,
12361,Inbound,Negotiation & ROI,20618.5,2025-09-19,,
12367,Inbound,Negotiation & ROI,22367.55,2025-09-08,,
12377,Inbound,Negotiation & ROI,17897.57,2025-04-23,,
12385,Inbound,Negotiation & ROI,30259.58,2025-08-07,,
12392,Inbound,Negotiation & ROI,24866.18,2025-12-10,,
12394,Inbound,Negotiation & ROI,19197.74,2025-12-31,,
12429,Inbound,Negotiation & ROI,25816.71,2025-03-21,,
12448,Inbound,Negotiation & ROI,22827.09,2025-08-08,,
12471,Inbound,Negotiation & ROI,27439.84,2025-08-21,,
12522,Inbound,Negotiation & ROI,27900.42,2025-03-11,,
12523,Inbound,Negotiation & ROI,27157.51,2025-01-08,,
12527,Inbound,Negotiation & ROI,23246.8,2025-09-03,,
12533,Inbound,Negotiation & ROI,24558.58,2025-02-24,,
12545,Inbound,Negotiation & ROI,21835.89,2025-09-19,,
12567,Inbound,Negotiation & ROI,22853.46,2025-04-15,,
12575,Inbound,Negotiation & ROI,28064.91,2025-12-15,,
12599,Inbound,Negotiation & ROI,33829.15,2025-03-10,,
12604,Inbound,Negotiation & ROI,25904.22,2025-03-04,,
12641,Inbound,Negotiation & ROI,23819.69,2025-05-29,,
12645,Inbound,Negotiation & ROI,26392.75,2025-12-21,,
12652,Inbound,Negotiation & ROI,22612.03,2025-06-10,,
12677,Inbound,Negotiation & ROI,19374.98,2025-07-03,,
12693,Inbound,Negotiation & ROI,19617.57,2025-06-22,,
12703,Inbound,Negotiation & ROI,23647.02,2025-11-12,,
12709,Inbound,Negotiation & ROI,30294.74,2025-10-28,,
12715,Inbound,Negotiation & ROI,27328.69,2025-11-03,,
12726,Inbound,Negotiation & ROI,27278.5,2025-07-06,,
12733,Inbound,Negotiation & ROI,31333.89,2025-12-17,,
12742,Inbound,Negotiation & ROI,28823.32,2025-04-13,,
12777,Inbound,Negotiation & ROI,22598.99,2025-08-15,,
12781,Inbound,Negotiation & ROI,25651.62,2025-06-11,,
12818,Inbound,Negotiation & ROI,30039.24,2025-07-30,,
12840,Inbound,Negotiation & ROI,25089.39,2025-05-26,,
12860,Inbound,Negotiation & ROI,26823.84,2025-12-03,,
12870,Inbound,Negotiation & ROI,23472.72,2025-09-11,,
12878,Inbound,Negotiation & ROI,24853.51,2025-08-29,,
12901,Inbound,Negotiation & ROI,27895.98,2025-10-27,,
12906,Inbound,Negotiation & ROI,23915.12,2025-05-25,,
12920,Inbound,Negotiation & ROI,23846.53,2025-08-19,,
12924,Inbound,Negotiation & ROI,23999.62,2025-06-29,,
12949,Inbound,Negotiation & ROI,26598.35,2025-08-03,,
12987,Inbound,Negotiation & ROI,24101.45,2025-06-17,,
10038,Inbound,Prospecting,27390.11,2025-05-22,,
10060,Inbound,Prospecting,23800.37,2025-09-29,,
10129,Inbound,Prospecting,23572.61,2025-10-15,,
10238,Inbound,Prospecting,29358.27,2025-02-03,,
10295,Inbound,Prospecting,21904.1,2025-02-11,,
10408,Inbound,Prospecting,23022.88,2025-10-30,,
10477,Inbound,Prospecting,21922.4,2025-08-29,,
10503,Inbound,Prospecting,25923.5,2025-02-15,,
10529,Inbound,Prospecting,28757.62,2025-03-13,,
10591,Inbound,Prospecting,28252.59,2025-11-02,,
10697,Inbound,Prospecting,22686.4,2025-04-04,,
10715,Inbound,Prospecting,20950.68,2025-12-03,,
10847,Inbound,Prospecting,20955.47,2025-10-26,,
10883,Inbound,Prospecting,23467.03,2025-08-12,,
10953,Inbound,Prospecting,23307.41,2025-01-25,,
11034,Inbound,Prospecting,24043.46,2025-02-24,,
11037,Inbound,Prospecting,25615.23,2025-07-03,,
11068,Inbound,Prospecting,23051.91,2025-01-30,,
11107,Inbound,Prospecting,21316.96,2025-06-27,,
11204,Inbound,Prospecting,26325.24,2025-07-29,,
11257,Inbound,Prospecting,26304.82,2025-01-10,,
11326,Inbound,Prospecting,28076.9,2025-03-03,,
11439,Inbound,Prospecting,22348.0,2025-03-14,,
11446,Inbound,Prospecting,21369.52,2025-03-02,,
11463,Inbound,Prospecting,16862.16,2025-03-11,,
11609,Inbound,Prospecting,22222.33,2025-09-17,,
11636,Inbound,Prospecting,18095.58,2025-01-30,,
11744,Inbound,Prospecting,26847.9,2025-05-14,,
11766,Inbound,Prospecting,28545.67,2025-06-27,,
11808,Inbound,Prospecting,21930.24,2025-08-24,,
11841,Inbound,Prospecting,31429.02,2025-12-14,,
11851,Inbound,Prospecting,24190.14,2025-05-29,,
11967,Inbound,Prospecting,21610.45,2025-10-02,,
11969,Inbound,Prospecting,28573.27,2025-07-26,,
11981,Inbound,Prospecting,29302.93,2025-06-17,,
12038,Inbound,Prospecting,23112.36,2025-04-01,,
12111,Inbound,Prospecting,30613.22,2025-09-06,,
12202,Inbound,Prospecting,24971.01,2025-02-22,,
12281,Inbound,Prospecting,27618.45,2025-02-19,,
12318,Inbound,Prospecting,21540.75,2025-09-01,,
12324,Inbound,Prospecting,19821.97,2025-02-09,,
12335,Inbound,Prospecting,23846.84,2025-08-19,,
12358,Inbound,Prospecting,27595.87,2025-10-29,,
12366,Inbound,Prospecting,24808.76,2025-07-08,,
12402,Inbound,Prospecting,25297.94,2025-02-01,,
12407,Inbound,Prospecting,23416.02,2025-08-20,,
12427,Inbound,Prospecting,22436.52,2025-11-07,,
12659,Inbound,Prospecting,28848.38,2025-10-15,,
12744,Inbound,Prospecting,30190.97,2025-08-24,,
12748,Inbound,Prospecting,23940.21,2025-10-20,,
12808,Inbound,Prospecting,24067.19,2025-08-01,,
12852,Inbound,Prospecting,29092.98,2025-02-20,,
12884,Inbound,Prospecting,21759.99,2025-04-18,,
12976,Inbound,Prospecting,24856.6,2025-12-21,,
10006,Inbound,Technical Demo,25102.02,2025-12-06,,
10007,Inbound,Technical Demo,20904.93,2025-10-28,,
10017,Inbound,Technical Demo,22395.22,2025-09-06,,
10020,Inbound,Technical Demo,24231.16,2025-06-13,,
10027,Inbound,Technical Demo,23003.73,2025-04-24,,
10033,Inbound,Technical Demo,22016.71,2025-08-22,,
10045,Inbound,Technical Demo,24927.3,2025-06-14,,
10080,Inbound,Technical Demo,19257.82,2025-11-16,,
10085,Inbound,Technical Demo,28961.24,2025-07-05,,
10103,Inbound,Technical Demo,19266.05,2025-05-20,,
10125,Inbound,Technical Demo,27612.24,2025-12-14,,
10132,Inbound,Technical Demo,20948.33,2025-10-08,,
10133,Inbound,Technical Demo,24772.39,2025-08-08,,
10142,Inbound,Technical Demo,25698.6,2025-08-02,,
10149,Inbound,Technical Demo,27981.35,2025-03-04,,
10153,Inbound,Technical Demo,26897.36,2025-03-02,,
10159,Inbound,Technical Demo,22533.77,2025-09-29,,
10167,Inbound,Technical Demo,27012.73,2025-01-09,,
10169,Inbound,Technical Demo,23824.37,2025-11-03,,
10178,Inbound,Technical Demo,22529.4,2025-05-24,,
10190,Inbound,Technical Demo,25915.73,2025-04-18,,
10206,Inbound,Technical Demo,28689.97,2025-12-20,,
10207,Inbound,Technical Demo,27948.05,2025-04-21,,
10226,Inbound,Technical Demo,28180.27,2025-03-19,,
10245,Inbound,Technical Demo,29135.41,2025-02-16,,
10283,Inbound,Technical Demo,25229.83,2025-07-01,,
10284,Inbound,Technical Demo,23464.71,2025-05-27,,
10289,Inbound,Technical Demo,24826.28,2025-09-13,,
10292,Inbound,Technical Demo,20201.82,2025-05-01,,
10300,Inbound,Technical Demo,28763.02,2025-11-09,,
10313,Inbound,Technical Demo,27484.18,2025-04-12,,
10319,Inbound,Technical Demo,27187.19,2025-02-26,,
10320,Inbound,Technical Demo,26053.5,2025-03-16,,
10335,Inbound,Technical Demo,25094.19,2025-08-19,,
10336,Inbound,Technical Demo,29822.73,2025-01-08,,
10361,Inbound,Technical Demo,20824.12,2025-03-22,,
10375,Inbound,Technical Demo,21910.08,2025-11-03,,
10376,Inbound,Technical Demo,25138.24,2025-01-04,,
10393,Inbound,Technical Demo,27067.49,2025-05-26,,
10395,Inbound,Technical Demo,24178.81,2025-07-02,,
10405,Inbound,Technical Demo,26438.52,2025-09-26,,
10407,Inbound,Technical Demo,22922.95,2025-03-07,,
10423,Inbound,Technical Demo,22392.14,2025-08-13,,
10425,Inbound,Technical Demo,25412.06,2025-08-22,,
10429,Inbound,Technical Demo,25819.03,2025-09-28,,
10435,Inbound,Technical Demo,23489.29,2025-10-01,,
10455,Inbound,Technical Demo,23893.18,2025-11-24,,
10466,Inbound,Technical Demo,23989.31,2025-10-16,,
10469,Inbound,Technical Demo,24007.68,2025-05-27,,
10493,Inbound,Technical Demo,33806.97,2025-01-28,,
10494,Inbound,Technical Demo,21780.02,2025-11-16,,
10498,Inbound,Technical Demo,27873.8,2025-12-22,,
10515,Inbound,Technical Demo,23200.53,2025-06-27,,
10516,Inbound,Technical Demo,20323.64,2025-01-27,,
10528,Inbound,Technical Demo,31067.77,2025-08-04,,
10562,Inbound,Technical Demo,22245.36,2025-02-08,,
10570,Inbound,Technical Demo,24061.99,2025-02-16,,
10573,Inbound,Technical Demo,24228.1,2025-04-05,,
10584,Inbound,Technical Demo,24219.07,2025-09-01,,
10588,Inbound,Technical Demo,26620.86,2025-10-02,,
10607,Inbound,Technical Demo,23958.44,2025-10-30,,
10614,Inbound,Technical Demo,30024.58,2025-06-06,,
10618,Inbound,Technical Demo,25102.09,2025-12-06,,
10629,Inbound,Technical Demo,24861.22,2025-12-08,,
10642,Inbound,Technical Demo,24796.39,2025-06-24,,
10645,Inbound,Technical Demo,32715.99,2025-10-28,,
10651,Inbound,Technical Demo,22273.69,2025-10-08,,
10667,Inbound,Technical Demo,19321.71,2025-10-07,,
10673,Inbound,Technical Demo,22445.38,2025-01-09,,
10691,Inbound,Technical Demo,27777.93,2025-12-21,,
10699,Inbound,Technical Demo,22941.85,2025-10-25,,
10704,Inbound,Technical Demo,23161.05,2025-01-28,,
10705,Inbound,Technical Demo,24828.88,2025-10-09,,
10707,Inbound,Technical Demo,26025.48,2025-11-01,,
10722,Inbound,Technical Demo,21675.66,2025-01-23,,
10723,Inbound,Technical Demo,27928.12,2025-09-01,,
10742,Inbound,Technical Demo,23499.41,2025-08-12,,
10751,Inbound,Technical Demo,25248.32,2025-12-04,,
10762,Inbound,Technical Demo,31247.98,2025-02-09,,
10774,Inbound,Technical Demo,27525.34,2025-02-18,,
10776,Inbound,Technical Demo,17404.69,2025-12-02,,
10777,Inbound,Technical Demo,24318.68,2025-12-24,,
10784,Inbound,Technical Demo,20443.09,2025-05-29,,
10785,Inbound,Technical Demo,26513.75,2025-05-26,,
10802,Inbound,Technical Demo,25631.49,2025-04-04,,
10818,Inbound,Technical Demo,28984.17,2025-07-12,,
10819,Inbound,Technical Demo,22081.71,2025-02-24,,
10823,Inbound,Technical Demo,24809.28,2025-11-21,,
10833,Inbound,Technical Demo,25094.47,2025-06-10,,
10860,Inbound,Technical Demo,24238.14,2025-08-21,,
10886,Inbound,Technical Demo,24021.96,2025-02-13,,
10896,Inbound,Technical Demo,27857.43,2025-02-09,,
10900,Inbound,Technical Demo,27594.47,2025-01-20,,
10903,Inbound,Technical Demo,22652.2,2025-09-01,,
10917,Inbound,Technical Demo,29343.39,2025-07-21,,
10920,Inbound,Technical Demo,25248.96,2025-09-11,,
10931,Inbound,Technical Demo,25022.09,2025-05-03,,
10941,Inbound,Technical Demo,23076.66,2025-07-08,,
10956,Inbound,Technical Demo,23506.98,2025-01-12,,
10966,Inbound,Technical Demo,22764.5,2025-05-17,,
10974,Inbound,Technical Demo,18742.62,2025-02-23,,
10976,Inbound,Technical Demo,25896.39,2025-04-21,,
10981,Inbound,Technical Demo,27570.21,2025-01-19,,
10993,Inbound,Technical Demo,23656.12,2025-06-05,,
11017,Inbound,Technical Demo,24946.32,2025-09-11,,
11029,Inbound,Technical Demo,25088.29,2025-02-26,,
11070,Inbound,Technical Demo,24285.3,2025-02-07,,
11079,Inbound,Technical Demo,28309.65,2025-08-18,,
11117,Inbound,Technical Demo,22235.65,2025-10-05,,
11120,Inbound,Technical Demo,23589.39,2025-05-22,,
11145,Inbound,Technical Demo,20146.6,2025-12-21,,
11216,Inbound,Technical Demo,28497.75,2025-07-01,,
11234,Inbound,Technical Demo,25377.7,2025-05-27,,
11270,Inbound,Technical Demo,23107.21,2025-01-09,,
11287,Inbound,Technical Demo,24557.98,2025-05-15,,
11290,Inbound,Technical Demo,26197.68,2025-12-25,,
11303,Inbound,Technical Demo,20719.52,2025-12-28,,
11309,Inbound,Technical Demo,27862.26,2025-04-13,,
11322,Inbound,Technical Demo,27563.21,2025-01-17,,
11347,Inbound,Technical Demo,20990.29,2025-07-12,,
11395,Inbound,Technical Demo,28515.43,2025-08-26,,
11424,Inbound,Technical Demo,26345.46,2025-09-28,,
11442,Inbound,Technical Demo,21038.52,2025-01-21,,
11486,Inbound,Technical Demo,21410.0,2025-08-11,,
11489,Inbound,Technical Demo,28597.9,2025-07-11,,
11494,Inbound,Technical Demo,24016.58,2025-11-03,,
11521,Inbound,Technical Demo,32913.65,2025-12-26,,
11523,Inbound,Technical Demo,23841.03,2025-12-18,,
11527,Inbound,Technical Demo,21989.68,2025-07-16,,
11528,Inbound,Technical Demo,24005.94,2025-08-10,,
11561,Inbound,Technical Demo,26516.67,2025-02-25,,
11575,Inbound,Technical Demo,22568.41,2025-05-12,,
11581,Inbound,Technical Demo,21281.24,2025-02-20,,
11597,Inbound,Technical Demo,29176.12,2025-08-29,,
11602,Inbound,Technical Demo,24134.27,2025-11-09,,
11603,Inbound,Technical Demo,24656.32,2025-08-04,,
11605,Inbound,Technical Demo,27072.73,2025-06-18,,
11607,Inbound,Technical Demo,25417.09,2025-06-29,,
11622,Inbound,Technical Demo,27203.43,2025-07-07,,
11625,Inbound,Technical Demo,31437.47,2025-08-24,,
11645,Inbound,Technical Demo,26072.98,2025-04-16,,
11652,Inbound,Technical Demo,24620.44,2025-01-08,,
11654,Inbound,Technical Demo,28803.88,2025-05-08,,
11676,Inbound,Technical Demo,25919.35,2025-08-23,,
11685,Inbound,Technical Demo,21146.84,2025-12-14,,
11696,Inbound,Technical Demo,29502.53,2025-03-16,,
11720,Inbound,Technical Demo,27910.53,2025-04-05,,
11750,Inbound,Technical Demo,18916.97,2025-07-10,,
11763,Inbound,Technical Demo,21921.76,2025-07-05,,
11769,Inbound,Technical Demo,28681.82,2025-05-29,,
11776,Inbound,Technical Demo,26474.24,2025-02-16,,
11798,Inbound,Technical Demo,22592.71,2025-07-30,,
11803,Inbound,Technical Demo,22942.98,2025-11-29,,
11805,Inbound,Technical Demo,22147.14,2025-12-08,,
11810,Inbound,Technical Demo,16976.3,2025-07-06,,
11815,Inbound,Technical Demo,20261.69,2025-04-30,,
11817,Inbound,Technical Demo,26173.63,2025-06-11,,
11847,Inbound,Technical Demo,25761.21,2025-01-15,,
11911,Inbound,Technical Demo,22439.51,2025-11-09,,
11919,Inbound,Technical Demo,25771.76,2025-03-01,,
11922,Inbound,Technical Demo,26013.3,2025-09-02,,
11924,Inbound,Technical Demo,30450.27,2025-03-17,,
11930,Inbound,Technical Demo,23109.25,2025-02-25,,
11937,Inbound,Technical Demo,26157.25,2025-05-28,,
11940,Inbound,Technical Demo,23002.92,2025-03-31,,
11948,Inbound,Technical Demo,23350.63,2025-04-23,,
11949,Inbound,Technical Demo,24054.2,2025-01-30,,
11964,Inbound,Technical Demo,21761.4,2025-06-21,,
11968,Inbound,Technical Demo,22528.49,2025-10-31,,
11999,Inbound,Technical Demo,30044.48,2025-09-24,,
12005,Inbound,Technical Demo,27435.12,2025-09-03,,
12012,Inbound,Technical Demo,20522.61,2025-03-27,,
12024,Inbound,Technical Demo,17845.28,2025-09-18,,
12029,Inbound,Technical Demo,27459.22,2025-12-06,,
12039,Inbound,Technical Demo,24903.86,2025-12-15,,
12040,Inbound,Technical Demo,25100.57,2025-01-16,,
